Flow_Rate,Suction_Pressure,Discharge_Pressure,Vibration_RMS,Bearing_Temperature,Motor_Power,Fluid_Temperature,Cavitation_Index,Pump_Failure
243.59,2.05,9.49,0.45,42.0,84.39,42.65,3.02,0
255.41,3.19,16.19,0.76,40.72,60.77,41.76,3.98,0
273.15,2.62,12.54,2.51,49.32,73.74,51.16,1.74,0
282.02,2.5,14.43,0.51,44.71,58.3,33.95,3.56,0
199.39,2.61,11.25,0.78,51.71,73.84,54.67,3.21,0
180.96,1.86,9.15,1.09,62.67,48.41,36.16,1.99,0
307.5,2.18,8.73,2.96,45.99,59.37,44.32,1.3,0
264.95,2.5,9.73,4.83,37.38,53.02,38.07,1.03,0
216.32,2.38,12.87,2.07,62.7,88.03,46.17,1.79,0
319.8,3.26,13.3,2.39,45.91,42.17,29.97,2.24,0
255.21,2.63,13.51,1.9,76.93,91.05,41.07,2.09,0
303.07,3.01,8.28,1.71,50.09,39.39,40.18,2.55,0
253.04,2.51,12.0,2.76,53.37,71.04,44.36,1.56,0
342.73,3.13,9.43,1.72,27.35,50.67,44.05,2.64,0
328.99,2.74,13.0,5.86,41.06,63.82,31.39,0.96,0
238.8,2.51,13.2,2.29,27.65,57.44,53.06,1.77,0
293.72,2.49,9.07,2.48,58.53,47.54,39.42,1.67,0
279.04,1.93,14.42,1.95,54.02,61.22,47.3,1.51,0
311.59,2.8,17.85,3.55,62.56,53.74,27.39,1.46,0
206.58,2.48,14.09,1.06,64.69,68.57,35.85,2.68,0
280.87,2.2,11.59,0.82,66.54,44.92,50.79,2.66,0
297.63,3.16,11.21,3.22,52.3,67.09,56.35,1.77,0
170.86,1.75,11.48,2.28,56.02,72.96,44.24,1.24,0
196.75,2.25,10.1,3.25,61.95,58.38,39.12,1.25,0
158.23,3.12,12.63,1.52,45.46,40.16,29.38,2.81,0
237.88,2.69,9.15,2.17,43.74,85.98,47.97,1.97,0
282.29,2.47,7.28,1.37,73.48,67.0,43.07,2.36,0
317.61,2.65,12.55,1.87,33.33,49.18,16.47,2.12,0
253.33,2.61,12.05,0.46,61.0,67.41,22.67,3.82,0
323.29,1.59,10.57,0.4,59.09,34.87,43.5,2.41,0
187.9,2.29,8.79,0.54,41.52,77.65,31.68,3.2,0
173.35,3.47,12.72,3.49,46.99,91.87,29.6,1.83,0
247.5,2.1,9.52,3.41,50.72,72.36,38.96,1.13,0
267.28,2.31,11.65,6.03,57.6,44.95,43.43,0.79,0
248.53,2.18,16.41,3.29,59.22,30.16,54.3,1.2,0
156.97,2.45,13.63,1.44,54.63,80.46,31.83,2.27,0
245.99,2.15,8.58,1.91,57.26,57.79,44.36,1.7,0
191.3,2.79,8.81,0.4,62.91,54.13,29.73,4.0,0
280.14,2.62,12.38,1.46,62.36,77.47,35.05,2.42,0
266.5,2.96,8.56,2.17,73.41,51.14,41.89,2.17,0
207.71,1.87,7.0,3.98,67.52,71.43,38.52,0.89,0
226.88,2.3,13.33,2.04,55.21,60.36,26.34,1.75,0
202.34,2.36,12.8,0.71,62.69,63.7,45.13,3.02,0
247.18,2.77,13.13,3.81,60.09,84.44,47.41,1.37,0
292.98,2.02,12.66,1.31,56.97,52.67,63.59,1.98,0
205.64,3.05,11.84,0.98,44.58,51.3,42.22,3.43,0
272.68,3.21,10.34,1.83,56.95,56.97,41.74,2.61,0
226.14,1.91,13.29,1.3,30.22,41.96,43.03,1.87,0
214.32,2.21,15.82,2.17,67.87,74.05,26.36,1.61,0
245.18,2.18,10.75,3.11,59.2,72.05,27.04,1.25,0
203.41,4.08,9.45,1.46,53.09,59.86,39.17,3.76,0
225.09,2.24,9.16,1.49,49.95,46.14,17.03,2.05,0
196.1,3.51,9.83,3.12,62.85,18.82,28.69,2.0,0
338.41,1.74,12.51,3.13,77.05,47.49,35.02,0.99,0
251.59,1.91,6.65,2.32,59.5,56.53,50.09,1.33,0
218.51,2.09,13.1,1.75,77.83,31.51,42.59,1.74,0
259.63,1.99,13.61,4.47,64.41,97.42,24.82,0.87,1
244.95,2.34,7.5,1.1,45.34,66.23,39.6,2.49,0
240.06,2.07,9.55,3.15,60.85,68.17,45.83,1.18,0
277.64,2.01,12.2,1.06,59.68,57.75,47.14,2.18,0
284.09,3.2,11.64,2.12,45.33,71.06,50.46,2.37,0
226.13,3.23,13.3,0.61,50.11,55.49,51.98,4.0,0
224.09,3.07,11.65,2.17,49.87,57.57,45.7,2.24,0
237.62,2.81,15.16,4.65,56.2,81.07,44.87,1.19,0
146.41,2.56,11.2,3.66,51.64,76.47,42.33,1.3,0
181.82,2.2,9.54,0.4,58.22,59.84,48.42,3.34,0
311.51,1.93,9.34,4.52,60.17,90.34,32.12,0.84,1
324.02,2.72,13.84,1.26,70.21,58.77,37.96,2.7,0
238.79,1.8,12.07,2.79,61.59,52.41,33.01,1.11,0
275.95,1.9,13.58,1.92,46.58,61.9,44.34,1.5,0
264.01,3.19,13.53,1.18,80.33,64.51,37.41,3.29,0
388.55,3.64,6.95,2.57,46.65,42.11,50.13,2.39,0
300.38,2.74,9.15,1.22,50.35,67.31,40.52,2.77,0
244.24,3.16,9.45,3.25,62.17,91.72,50.64,1.76,0
207.0,2.35,9.96,1.2,89.74,74.25,18.89,2.4,1
177.71,1.7,10.95,1.09,59.82,69.96,32.8,1.82,0
259.16,2.87,14.5,3.31,47.3,67.21,49.38,1.57,0
215.96,2.84,15.0,7.69,35.33,45.03,40.2,0.79,1
186.0,2.54,11.27,3.92,34.53,45.05,50.56,1.23,0
220.9,2.35,11.37,3.54,55.13,62.45,42.51,1.23,0
201.33,3.08,10.24,1.98,61.54,53.58,30.66,2.38,0
325.92,1.91,12.22,3.11,37.96,38.3,57.93,1.09,0
289.67,2.04,12.51,1.46,57.66,54.74,33.37,1.88,0
249.64,1.9,14.02,5.16,39.24,66.76,32.54,0.74,1
316.6,2.55,14.0,0.4,43.91,68.7,48.2,3.87,0
253.48,1.85,6.24,1.91,62.58,47.51,30.89,1.46,0
211.24,2.09,11.62,1.58,46.03,59.31,27.07,1.85,0
318.54,2.08,15.46,1.99,70.72,66.22,32.32,1.6,0
274.25,2.34,10.9,1.13,47.99,40.98,48.2,2.46,0
203.32,1.61,14.85,2.25,68.31,48.41,61.4,1.15,0
241.43,2.55,11.23,1.1,82.18,59.8,40.05,2.71,0
210.6,3.25,12.44,1.38,46.05,46.36,32.76,3.09,0
187.77,2.58,9.16,2.87,84.59,55.08,52.35,1.57,0
291.68,3.42,9.25,9.39,55.16,97.44,33.85,0.8,1
335.92,3.3,13.81,1.36,47.41,37.39,35.56,3.16,0
187.06,2.97,14.2,2.57,51.45,81.37,44.17,1.94,0
275.33,2.54,12.07,4.33,50.16,65.12,51.41,1.14,0
220.72,2.51,8.93,2.68,71.82,41.64,40.71,1.6,0
228.08,2.96,12.11,1.71,70.81,70.18,36.45,2.5,0
223.34,2.26,15.14,1.69,70.67,60.64,63.21,1.93,0
211.12,1.37,16.36,4.55,39.41,78.08,33.29,0.59,0
252.18,2.8,11.21,0.4,57.27,69.91,34.4,4.0,0
212.61,1.82,7.85,2.23,36.4,62.94,36.12,1.31,0
262.17,1.92,14.1,1.53,67.13,55.4,45.51,1.73,0
247.74,2.5,11.31,0.45,49.2,77.53,35.33,3.68,0
239.25,2.44,14.36,2.07,61.04,54.12,48.17,1.84,0
209.16,1.65,12.7,1.2,48.98,39.0,39.48,1.68,0
224.05,2.6,9.79,0.78,33.93,31.56,36.81,3.2,0
283.99,3.08,12.15,4.91,65.62,41.46,34.38,1.25,0
272.54,1.82,15.27,0.91,66.55,72.04,39.75,2.11,0
206.01,3.26,11.63,0.72,56.67,54.55,44.47,4.0,0
254.47,1.56,9.41,0.54,29.66,48.42,39.65,2.19,0
283.81,3.77,8.03,2.48,64.0,53.5,42.33,2.53,0
174.88,2.25,10.07,2.69,46.15,72.44,32.25,1.43,0
274.45,2.59,10.97,7.61,61.2,69.5,32.84,0.73,1
220.18,1.36,14.05,1.55,49.11,62.43,39.95,1.22,0
275.68,2.46,9.2,1.35,50.34,51.0,41.2,2.37,0
215.65,2.64,15.88,0.69,60.97,54.14,40.48,3.39,0
168.78,2.45,8.66,2.8,45.15,58.02,34.1,1.51,0
176.76,2.16,17.83,0.52,53.0,46.58,40.73,3.06,0
252.16,1.93,16.31,1.19,61.12,58.34,40.25,1.98,0
261.69,3.18,12.35,2.38,81.0,45.8,38.79,2.19,0
209.31,2.52,7.88,1.23,54.11,65.49,33.48,2.54,0
278.74,3.42,11.86,1.2,65.07,67.17,45.19,3.49,0
175.23,2.18,11.03,1.02,40.94,76.76,39.88,2.4,0
247.03,2.24,8.81,5.11,75.34,63.91,32.5,0.88,0
195.5,2.99,12.73,1.15,45.3,63.43,38.75,3.12,0
220.67,1.53,9.94,2.83,53.41,47.46,34.17,0.94,0
252.13,1.77,10.21,1.08,61.13,59.29,40.03,1.9,0
211.28,3.16,11.49,1.34,45.64,44.66,54.28,3.05,0
232.7,1.8,10.56,2.01,67.97,34.44,41.48,1.38,0
295.28,1.41,17.2,4.79,47.06,56.02,42.01,0.58,0
224.04,3.62,10.66,0.4,64.97,52.44,54.24,4.0,0
287.61,1.66,13.1,4.41,67.81,69.17,42.71,0.74,0
199.16,2.61,12.36,0.9,61.94,45.57,44.34,3.03,0
273.84,2.54,12.88,2.21,63.5,102.2,41.44,1.84,0
314.87,0.81,13.07,1.84,85.37,52.8,36.15,0.66,1
138.78,2.34,14.2,0.63,60.0,58.95,44.48,3.12,0
214.14,2.77,12.67,1.21,56.32,51.5,57.02,2.81,0
275.97,2.71,12.56,1.84,59.03,71.67,26.79,2.19,0
240.86,3.04,12.15,0.57,70.26,56.79,35.43,4.0,0
266.7,2.27,11.65,3.78,82.95,45.31,31.47,1.13,0
222.82,2.93,9.72,2.02,53.0,32.5,32.59,2.24,0
253.9,2.09,11.85,1.25,44.05,68.61,52.23,2.08,0
242.99,1.65,12.6,1.49,68.95,69.75,38.42,1.51,0
302.55,1.72,13.01,3.76,38.64,65.14,47.23,0.86,0
261.45,1.62,12.45,4.38,58.09,56.77,33.33,0.72,0
265.19,3.11,11.42,0.96,58.66,55.21,33.55,3.51,0
231.47,1.59,11.86,0.68,53.71,71.66,29.82,2.06,0
228.06,2.66,10.62,3.1,54.42,58.48,54.45,1.53,0
230.53,2.34,12.78,0.77,35.17,76.87,47.75,2.89,0
267.75,2.44,11.45,2.69,44.58,58.51,29.49,1.55,0
231.06,3.32,12.45,0.87,66.25,57.97,51.42,3.91,0
263.04,2.24,14.5,0.87,30.5,65.56,37.4,2.64,0
343.39,2.87,10.23,0.45,53.97,80.88,44.53,4.0,0
289.2,2.52,13.49,6.36,51.25,77.65,40.47,0.83,0
235.33,2.41,12.08,4.4,31.09,59.28,25.63,1.07,0
304.05,3.88,17.05,1.54,75.31,54.39,31.72,3.47,0
231.64,1.64,11.46,2.29,42.64,41.88,53.54,1.15,0
158.28,3.27,13.74,2.24,61.59,70.38,49.39,2.34,0
204.64,2.89,12.04,6.43,49.37,33.24,29.78,0.94,0
165.81,2.21,8.53,2.6,44.86,85.58,42.08,1.44,0
234.18,3.48,10.7,3.52,52.17,72.65,37.85,1.82,0
250.83,1.39,14.2,4.89,50.72,48.81,51.42,0.57,0
325.44,2.19,10.92,0.94,52.76,78.46,37.95,2.49,0
264.71,1.77,6.45,1.08,45.56,68.22,32.32,1.9,0
240.14,2.75,11.92,4.39,42.83,67.02,47.37,1.22,0
287.32,1.83,9.27,1.5,67.05,56.0,51.89,1.67,0
150.5,2.76,12.33,0.83,55.08,68.29,43.94,3.31,0
260.6,2.39,15.88,2.15,54.28,38.75,45.72,1.76,0
284.69,2.21,13.92,4.3,44.3,60.94,28.05,1.0,0
183.46,2.73,15.84,6.88,73.89,49.8,27.22,0.84,0
301.47,2.34,10.6,5.59,53.95,55.68,26.5,0.85,0
265.23,1.85,11.64,0.4,32.25,49.67,50.51,2.8,0
231.31,4.18,9.39,1.54,58.31,50.43,36.13,3.75,0
278.48,2.21,10.29,0.65,45.83,79.33,48.26,2.91,0
352.18,1.17,9.68,0.99,65.93,38.51,34.0,1.31,0
258.18,1.99,8.73,2.21,67.46,66.13,39.85,1.44,0
261.17,1.74,15.41,2.2,66.08,43.04,31.94,1.26,0
229.33,3.0,6.77,0.4,49.46,79.82,36.72,4.0,0
211.76,2.69,15.43,0.99,53.65,66.42,22.9,3.01,0
287.37,2.74,15.12,5.85,57.98,38.93,36.82,0.96,0
211.48,2.28,13.25,0.52,65.71,65.02,35.94,3.22,0
253.22,2.33,9.21,4.31,42.55,49.56,23.05,1.05,0
228.51,2.28,8.04,1.27,56.12,63.4,44.25,2.26,0
271.55,2.45,10.63,1.92,77.42,40.07,45.74,1.94,0
265.01,3.0,13.56,4.69,48.58,78.46,33.38,1.26,0
296.69,2.7,12.01,1.6,54.69,30.04,27.95,2.37,0
227.05,2.8,9.39,6.1,86.36,47.89,57.3,0.95,1
237.86,2.8,14.87,0.5,52.11,43.77,42.56,4.0,0
205.96,3.03,16.21,3.72,36.53,65.69,16.2,1.52,0
230.01,2.67,11.43,3.4,54.31,52.61,35.72,1.44,0
266.98,2.72,12.27,5.64,75.08,57.23,33.48,0.98,0
284.06,3.21,8.23,2.99,67.68,50.38,32.75,1.89,0
208.5,2.1,10.96,1.74,43.24,39.47,50.92,1.76,0
289.13,1.99,13.28,0.93,59.98,56.57,42.53,2.28,0
311.0,1.79,12.89,1.49,52.89,40.46,46.35,1.63,0
268.6,2.61,10.73,0.44,64.74,32.52,38.62,3.87,0
334.46,1.39,11.31,3.58,47.62,69.39,48.53,0.72,0
215.18,2.78,10.88,1.91,60.93,41.41,36.27,2.2,0
193.99,2.43,11.3,1.7,77.92,81.86,42.33,2.06,0
169.96,3.18,13.06,1.4,25.0,81.26,44.87,3.0,0
317.32,2.1,7.08,3.26,62.11,73.29,33.77,1.16,0
279.45,2.38,11.81,1.69,70.83,42.96,19.03,2.02,0
247.5,3.17,12.87,2.06,36.32,91.82,23.07,2.4,0
262.6,3.33,10.57,2.03,46.35,24.71,63.12,2.54,0
199.35,2.09,10.8,2.96,50.28,46.75,46.51,1.24,0
360.06,2.61,10.87,2.8,46.23,72.5,46.98,1.61,0
255.81,2.68,10.8,4.69,45.33,71.32,54.21,1.13,0
254.92,2.72,12.01,4.28,50.5,49.12,28.75,1.23,0
282.66,2.34,12.32,1.39,65.22,48.22,32.76,2.22,0
271.65,3.27,6.75,6.71,72.85,56.77,28.95,1.03,0
260.07,1.37,13.63,2.78,70.63,58.7,63.57,0.85,0
214.43,2.25,11.28,7.68,66.93,52.96,30.02,0.63,1
271.22,2.77,16.83,2.51,76.99,84.87,52.54,1.84,0
334.69,2.77,9.02,1.5,79.38,49.75,33.41,2.52,0
310.54,3.31,9.83,1.24,56.99,82.0,40.85,3.33,0
321.69,3.22,11.49,0.4,72.17,66.09,52.7,4.0,0
227.0,2.33,13.03,2.35,60.09,75.29,42.86,1.62,0
205.47,3.28,7.12,2.44,52.41,37.58,38.68,2.22,0
244.34,2.07,9.93,1.93,54.4,75.42,62.68,1.63,0
252.51,3.06,13.48,2.62,67.15,74.89,21.66,1.98,0
299.24,3.59,9.63,0.59,72.59,50.01,30.56,4.0,0
173.84,3.23,15.43,1.81,61.97,72.72,36.9,2.64,0
318.83,2.56,10.87,0.74,50.25,37.8,50.44,3.22,0
242.89,2.3,9.75,2.68,49.13,52.88,34.96,1.46,0
230.79,1.58,13.53,2.22,32.76,77.51,49.68,1.14,0
204.46,2.69,16.02,4.26,59.33,57.27,22.78,1.22,0
175.53,1.83,13.04,1.53,58.51,56.04,51.48,1.64,0
287.04,2.02,15.15,4.24,42.46,81.07,48.94,0.92,0
253.3,1.79,16.19,1.8,60.68,30.7,29.25,1.47,0
191.95,2.22,9.7,3.22,60.48,57.34,39.66,1.24,0
191.72,2.48,14.35,1.03,37.2,59.01,37.31,2.72,0
234.89,2.66,8.19,2.04,51.14,48.05,44.5,2.03,0
325.11,2.14,13.06,1.87,71.91,80.61,51.61,1.71,0
238.32,3.14,11.82,4.43,47.4,46.35,33.17,1.38,0
182.36,2.38,15.11,1.87,55.21,46.54,43.69,1.9,0
238.94,2.03,14.93,1.89,56.93,22.92,42.46,1.62,0
237.73,2.64,13.42,7.31,54.68,76.66,41.25,0.77,1
128.64,3.68,12.75,3.6,63.26,55.06,54.55,1.89,0
247.56,2.7,13.27,1.59,66.22,55.09,41.61,2.38,0
239.61,2.28,12.15,3.0,70.17,56.8,27.85,1.34,0
281.33,1.58,11.85,3.85,51.24,77.9,47.38,0.78,0
333.2,2.37,15.61,2.17,61.29,84.19,56.01,1.73,0
300.7,2.64,15.91,3.51,65.08,34.01,41.4,1.39,0
237.9,2.27,11.65,2.03,53.58,53.06,53.52,1.73,0
200.21,1.5,12.59,4.45,46.37,42.97,35.81,0.66,0
365.8,1.99,12.2,0.4,56.72,56.65,44.14,3.01,0
252.66,3.37,7.97,0.9,47.73,58.63,24.37,3.93,0
250.63,3.36,11.16,1.43,46.55,34.22,33.9,3.13,0
248.91,1.97,16.0,3.5,57.64,65.53,41.69,1.04,0
258.91,2.9,10.13,2.6,52.74,53.26,46.7,1.88,0
243.5,1.79,17.29,1.07,57.11,71.71,44.37,1.93,0
224.19,3.34,14.93,2.23,36.39,60.45,52.8,2.4,0
225.39,2.65,13.0,0.4,52.89,34.26,24.71,4.0,0
248.53,3.07,13.4,0.52,27.88,69.22,54.7,4.0,0
225.55,1.47,9.71,0.45,42.45,39.9,32.86,2.16,0
217.92,2.91,11.34,0.76,53.93,41.53,27.71,3.62,0
254.79,2.5,15.6,3.39,69.56,55.25,50.37,1.34,0
238.53,3.01,10.46,2.67,61.44,55.72,28.88,1.92,0
317.68,3.05,14.65,1.63,56.08,33.7,54.14,2.65,0
130.71,2.54,8.56,3.47,50.48,57.78,18.18,1.34,0
299.12,2.14,9.0,4.65,51.99,58.67,32.44,0.91,0
306.07,2.97,16.75,0.79,70.67,58.08,48.77,3.64,0
156.7,2.46,11.97,4.34,41.72,34.68,46.72,1.1,0
234.58,1.98,10.65,1.06,46.29,62.16,15.0,2.14,0
233.29,1.95,15.41,1.23,67.8,69.29,33.36,1.97,0
186.66,1.61,15.11,6.36,50.87,39.8,22.84,0.53,0
215.0,2.19,14.3,2.29,78.27,43.87,41.39,1.55,0
200.02,3.16,10.58,1.38,63.29,71.81,40.51,3.01,0
328.85,2.61,11.28,3.05,68.86,83.7,37.52,1.52,0
292.11,2.18,12.78,3.78,35.49,57.5,38.93,1.09,0
307.22,2.98,13.74,2.31,67.71,53.26,28.98,2.09,0
282.48,2.0,10.73,1.38,44.81,62.97,32.66,1.9,0
199.19,2.56,12.43,2.59,63.59,80.35,50.67,1.67,0
226.4,2.39,12.67,3.19,50.64,47.25,35.1,1.35,0
272.02,2.97,15.22,1.82,57.67,52.74,34.28,2.41,0
195.0,1.55,13.89,6.11,41.73,52.35,51.4,0.53,1
282.08,1.99,8.23,2.51,34.35,38.75,28.21,1.32,0
239.19,1.52,11.47,3.63,56.81,72.79,54.8,0.78,0
233.13,2.34,9.68,3.71,51.47,63.92,55.65,1.18,0
281.99,3.23,13.42,0.54,44.27,29.74,29.84,4.0,0
269.99,2.2,14.31,3.06,34.82,59.83,49.21,1.27,0
233.76,2.19,12.25,3.28,25.0,84.93,18.38,1.21,0
302.17,3.02,11.33,1.36,61.28,64.13,41.02,2.9,0
201.35,3.14,12.17,1.19,51.94,84.06,29.91,3.22,0
277.72,2.45,12.52,0.53,47.75,51.6,45.05,3.43,0
276.69,2.91,10.4,4.94,57.55,74.49,43.15,1.18,0
236.07,1.85,8.95,1.02,67.17,79.72,37.23,2.04,0
264.68,3.33,6.87,0.56,58.23,58.91,29.07,4.0,0
193.7,3.79,15.17,1.57,49.68,53.83,49.17,3.36,0
291.58,2.81,13.24,0.87,80.59,76.5,39.69,3.32,0
241.68,1.25,12.91,0.55,47.37,68.1,32.93,1.74,0
226.48,2.17,15.16,8.14,38.08,74.31,34.87,0.58,1
297.21,2.87,8.86,0.82,56.2,66.2,39.04,3.46,0
218.3,2.25,7.66,1.07,51.93,58.81,39.01,2.42,0
186.62,3.26,12.96,2.22,66.37,58.67,43.1,2.35,0
179.95,2.85,12.73,0.54,48.68,54.68,49.56,3.99,0
277.27,2.08,7.67,1.89,53.02,66.0,50.47,1.65,0
192.38,2.52,12.9,3.13,44.61,57.34,37.74,1.44,0
328.97,1.96,11.0,2.4,64.69,63.8,44.25,1.35,0
156.31,2.39,9.98,2.78,56.72,48.11,37.99,1.48,0
326.34,2.17,11.17,1.84,51.7,47.23,52.13,1.76,0
259.5,3.2,5.9,1.4,53.2,68.76,38.68,3.03,0
245.65,3.77,10.52,2.82,54.74,65.83,41.21,2.32,0
225.48,1.64,10.24,2.68,37.75,53.55,39.74,1.04,0
267.96,1.35,13.39,0.79,68.95,80.65,44.61,1.65,0
248.31,2.35,11.6,2.2,68.25,47.68,46.31,1.71,0
299.65,1.59,13.6,1.93,55.49,66.56,53.85,1.25,0
255.14,2.53,5.63,3.19,54.21,66.87,52.11,1.42,0
256.76,2.95,9.9,2.57,43.04,60.8,40.43,1.93,0
233.64,3.4,13.39,4.61,75.73,78.99,39.57,1.45,0
247.44,2.62,11.23,3.81,72.83,84.41,37.75,1.29,0
263.85,2.38,14.11,4.13,59.73,42.74,50.08,1.11,0
173.04,1.31,7.49,3.25,64.84,25.87,42.45,0.73,0
189.33,2.52,13.83,4.0,69.77,52.66,64.62,1.2,0
283.45,2.54,10.4,1.5,67.33,45.26,39.36,2.31,0
257.69,2.88,10.16,3.71,44.73,53.44,55.21,1.45,0
241.72,2.07,14.48,1.94,51.27,87.29,55.3,1.63,0
250.83,2.24,14.9,0.56,60.62,100.45,55.04,3.1,0
265.64,1.61,14.59,3.67,57.44,45.78,36.7,0.82,0
225.71,1.13,17.1,2.41,64.04,63.36,39.16,0.77,0
214.98,1.83,15.17,5.15,62.72,63.03,38.38,0.72,0
258.81,1.56,10.01,2.18,57.96,65.19,54.74,1.14,0
205.97,2.7,12.35,1.05,25.0,39.44,35.5,2.94,0
268.37,2.19,11.1,1.28,69.07,78.54,34.22,2.16,0
173.38,2.18,17.07,1.7,65.07,73.53,46.94,1.84,0
296.31,1.91,14.76,2.46,79.83,52.8,26.72,1.29,0
271.27,0.56,11.53,4.04,49.27,78.46,47.68,0.3,0
261.52,3.4,14.19,2.43,32.89,38.37,28.59,2.32,0
294.22,1.9,8.92,0.77,52.83,34.6,35.88,2.35,0
324.95,2.25,12.63,2.49,60.48,63.97,51.55,1.51,0
295.65,1.63,9.66,4.48,49.7,66.47,34.44,0.71,0
167.16,3.08,7.78,2.22,71.46,57.54,43.07,2.22,0
192.42,2.59,13.96,2.77,47.08,76.61,52.09,1.61,0
221.88,2.0,14.27,1.89,53.79,50.14,28.61,1.6,0
251.17,2.26,13.14,1.88,52.05,78.07,41.73,1.81,0
273.29,3.51,11.54,4.15,88.29,71.82,46.47,1.62,1
217.34,2.46,8.83,3.46,44.13,87.94,25.8,1.3,0
258.4,2.39,9.1,8.56,62.0,33.41,29.62,0.61,1
216.01,1.94,9.58,1.4,40.59,52.7,56.16,1.83,0
222.48,1.36,11.42,1.17,59.12,46.41,28.54,1.41,0
186.7,2.4,14.69,0.58,43.55,71.65,36.5,3.29,0
208.45,2.7,14.65,1.69,68.2,83.6,19.84,2.29,0
189.17,3.16,7.88,1.96,65.9,54.42,32.14,2.46,0
206.09,1.15,10.27,1.12,58.26,68.99,47.76,1.21,0
297.41,1.82,10.2,2.82,38.3,81.65,49.59,1.12,0
207.28,2.15,5.67,3.51,54.36,64.89,47.94,1.13,0
368.46,2.5,13.42,2.73,51.35,70.52,39.65,1.57,0
272.2,2.41,11.38,0.86,64.96,30.25,29.25,2.86,0
258.32,2.43,11.72,1.2,44.17,83.49,44.14,2.48,0
211.37,2.74,15.36,2.14,68.86,55.52,35.58,2.02,0
281.51,1.96,12.22,4.33,66.61,100.05,23.92,0.88,0
224.1,3.06,10.92,1.82,38.51,47.24,40.29,2.49,0
255.49,2.76,13.43,0.4,52.36,67.12,52.7,4.0,0
365.2,2.31,14.65,1.68,54.38,72.38,51.1,1.97,0
245.68,3.46,12.74,2.05,67.07,22.48,51.78,2.62,0
301.72,3.43,13.72,5.52,46.76,86.66,43.03,1.27,0
218.36,3.06,11.64,0.4,57.49,71.15,30.7,4.0,0
248.43,0.69,11.8,3.53,68.19,37.58,45.87,0.36,0
329.69,3.45,12.28,0.59,58.02,65.55,41.51,4.0,0
221.79,2.98,10.12,1.43,32.71,65.46,37.43,2.77,0
331.56,3.7,10.58,2.67,49.07,57.98,46.67,2.36,0
281.85,3.24,15.44,3.85,65.85,51.06,44.57,1.59,0
224.69,3.45,17.02,1.2,64.35,58.98,33.8,3.51,0
278.46,3.03,15.98,1.47,28.01,72.92,33.34,2.78,0
293.76,3.31,8.69,1.8,57.41,72.31,28.47,2.71,0
277.98,3.7,8.45,1.15,66.35,60.13,42.57,3.85,0
179.34,2.63,9.02,5.16,61.47,63.43,49.07,1.03,0
217.28,1.56,12.34,2.4,62.84,58.09,34.09,1.07,0
238.86,2.32,4.98,3.33,79.75,45.41,29.34,1.27,0
246.65,2.73,10.53,1.82,54.48,59.14,45.03,2.23,0
277.93,2.54,15.52,1.81,58.66,48.98,55.79,2.08,0
258.0,1.75,14.46,4.09,43.73,45.07,59.9,0.82,0
189.91,1.52,10.73,2.03,47.38,23.71,55.15,1.16,0
267.11,2.06,10.92,2.97,51.02,53.87,39.51,1.22,0
277.48,2.98,13.42,1.55,65.2,71.78,30.99,2.66,0
275.19,3.45,14.34,1.23,46.03,78.35,46.08,3.47,0
298.64,3.05,10.67,2.33,69.82,66.69,39.29,2.13,0
287.53,3.13,11.41,1.04,41.88,40.57,38.01,3.42,0
270.66,2.45,10.58,0.49,62.68,57.68,59.01,3.51,0
246.84,1.45,8.67,1.56,61.62,42.68,53.85,1.29,0
175.26,2.23,11.45,5.97,58.09,88.64,46.37,0.77,1
269.33,2.34,11.26,2.9,66.82,54.19,39.04,1.41,0
259.35,2.2,8.85,1.37,46.09,52.59,40.08,2.1,0
262.22,2.53,13.62,2.99,49.41,73.84,24.56,1.5,0
192.55,2.76,13.21,4.49,43.44,59.41,50.46,1.2,0
201.35,3.01,13.74,1.13,55.11,76.07,52.97,3.16,0
297.39,2.33,10.08,2.98,53.56,43.15,32.36,1.38,0
248.22,1.36,7.04,1.53,65.28,61.34,33.72,1.22,0
280.67,2.21,13.17,4.83,59.64,67.61,49.75,0.91,0
251.27,2.53,10.34,1.36,63.27,20.73,36.76,2.42,0
251.34,3.23,9.77,1.49,52.63,49.76,51.36,2.95,0
292.22,2.16,8.86,2.76,59.87,50.79,32.18,1.35,0
226.78,2.81,11.31,1.01,76.75,60.83,36.88,3.11,0
254.33,2.67,15.94,0.95,38.85,55.35,45.19,3.03,0
229.2,2.53,10.74,4.7,32.93,64.44,36.76,1.06,0
230.45,3.06,9.28,4.09,62.64,56.48,36.18,1.43,0
236.09,2.1,13.63,3.4,44.82,77.21,35.96,1.13,0
260.0,2.15,12.43,1.21,38.42,91.66,46.95,2.19,0
228.46,2.49,6.7,2.09,61.41,37.49,49.63,1.87,0
306.51,2.12,13.66,2.29,42.95,60.37,44.93,1.49,0
209.74,2.8,17.32,5.73,73.47,76.3,33.02,1.01,0
241.59,2.07,5.5,1.97,56.88,49.46,53.68,1.61,0
230.21,2.64,8.91,1.12,52.57,64.2,42.55,2.78,0
315.11,2.44,4.88,3.2,45.14,54.3,50.51,1.37,0
258.84,2.63,11.81,2.33,57.58,44.95,27.1,1.84,0
296.43,2.22,14.48,3.49,35.91,44.75,51.68,1.17,0
183.15,2.3,12.26,5.1,25.38,22.94,36.28,0.9,0
