Spindle_Speed,Feed_Rate,Cutting_Force,Tool_Wear_Index,Spindle_Vibration,Axis_Feed_Error,Coolant_Pressure,Motor_Temperature,CNC_Failure
4652.4,301.8,831.5,104.2,3.45,6.44,22.2,52.0,0
6737.9,1043.3,504.0,202.5,2.38,1.26,19.76,45.1,0
4019.7,1017.9,669.7,16.7,0.95,5.2,22.82,42.0,0
8747.2,728.1,982.6,188.9,2.41,0.87,20.74,53.3,0
7769.2,943.5,700.0,24.4,3.2,6.25,18.19,32.0,0
5296.2,628.1,1115.2,202.8,2.91,2.87,18.01,51.7,0
3430.3,705.9,1366.2,212.9,0.78,7.57,18.94,50.3,1
8030.8,1099.7,994.4,190.8,0.89,7.67,25.93,45.4,0
5828.2,745.7,1178.4,198.8,0.3,2.49,20.13,48.2,0
7856.7,426.1,1008.6,139.1,2.21,8.2,20.42,30.3,0
3608.4,787.3,732.5,70.9,3.97,2.53,19.68,44.0,0
5100.9,784.3,894.0,157.9,2.42,5.7,15.96,43.9,0
6007.9,1039.7,1292.9,111.1,1.74,3.92,13.44,60.1,0
6070.5,802.9,734.8,11.2,4.36,2.94,21.41,38.5,0
5324.9,715.7,621.3,119.7,1.84,6.0,16.4,28.3,0
6934.3,1009.0,600.5,159.8,5.43,2.72,21.84,46.6,0
4398.6,824.2,802.1,13.2,2.56,2.58,19.98,44.6,0
5786.4,650.0,629.2,152.9,1.42,4.01,24.15,41.0,0
6180.4,1031.0,1218.3,160.1,0.3,6.27,23.18,32.2,0
6771.7,838.7,897.6,46.4,0.45,4.59,22.55,36.9,0
7067.4,800.6,1063.8,109.1,4.55,3.1,16.39,40.2,0
4313.0,835.6,784.3,231.8,1.67,2.72,11.6,44.1,0
3698.8,585.9,599.2,213.4,3.7,3.48,25.01,27.8,0
7916.5,694.5,561.9,104.5,3.69,5.36,20.32,57.2,0
6498.5,800.7,650.2,90.5,1.85,1.32,19.55,58.8,0
4877.3,761.1,926.5,38.5,4.06,2.35,19.05,35.3,0
8326.7,1054.5,964.4,18.1,2.69,5.97,22.16,32.8,0
6173.5,843.5,982.7,78.4,3.65,1.93,24.76,36.0,0
7768.9,971.0,522.5,226.3,1.82,2.56,17.79,50.9,0
6101.3,801.9,849.9,230.5,1.39,3.92,13.5,43.6,0
9091.1,1011.3,624.3,196.9,1.03,1.97,27.12,44.0,0
8633.0,879.5,938.3,90.7,0.74,2.85,21.56,60.7,0
5626.6,802.7,955.4,43.0,1.94,4.33,21.79,47.3,0
7457.4,797.3,592.1,147.0,0.78,5.79,9.57,54.6,0
6968.1,609.1,1063.0,158.7,2.36,2.09,21.09,52.8,0
8052.9,901.4,1364.5,107.7,1.12,1.95,12.09,47.8,0
4552.6,792.0,1033.7,169.1,1.46,6.85,18.8,34.3,0
7029.1,699.6,814.2,181.7,2.73,2.38,22.79,45.3,0
7587.6,1021.3,780.4,190.1,3.43,2.13,21.28,40.0,0
3361.9,550.0,804.0,125.5,1.17,0.2,22.83,48.4,0
4225.1,715.5,682.6,192.1,0.66,6.77,17.83,53.9,0
2941.2,1005.5,905.5,15.9,2.28,7.44,16.34,35.2,0
5595.9,863.1,599.5,166.5,2.13,3.95,18.62,44.8,0
7076.3,790.4,434.3,64.2,4.05,4.49,19.9,54.6,0
8253.5,850.2,898.3,72.2,1.07,4.0,17.69,59.9,0
6111.1,835.9,854.7,31.0,1.05,1.26,19.59,31.0,0
8442.9,496.7,724.3,54.3,2.46,5.55,20.06,42.8,0
3929.8,730.1,567.8,238.2,1.78,7.42,21.05,47.7,0
3444.9,1123.3,913.7,105.5,3.35,3.99,28.62,45.1,0
5916.7,668.1,632.2,223.4,2.13,5.78,16.12,39.4,0
6576.1,736.3,819.4,47.5,2.38,1.81,22.81,29.5,0
5951.0,691.7,1238.3,56.9,1.34,1.59,20.12,43.7,0
2898.8,782.6,993.3,138.3,1.79,5.17,27.3,33.4,0
5866.3,683.4,548.8,90.4,2.86,7.81,16.54,43.7,0
4043.3,897.3,569.5,158.1,0.3,2.49,19.09,53.3,0
7004.5,839.5,883.4,107.1,5.63,3.55,18.55,54.8,0
6549.9,954.7,547.4,196.7,1.0,5.31,11.79,49.5,0
4590.2,589.8,409.6,109.3,1.93,2.89,20.01,63.5,0
5229.2,731.9,967.1,141.6,1.27,5.21,20.49,60.5,0
4411.2,754.9,920.6,83.8,3.61,1.62,17.47,35.4,0
5906.0,891.1,949.1,171.9,1.94,5.09,11.65,45.6,0
7432.7,641.4,907.9,160.6,7.81,3.42,23.57,57.4,1
4521.4,983.1,835.6,101.3,3.43,0.2,26.86,52.5,0
6756.1,1037.3,704.3,73.5,2.65,1.42,25.0,56.0,0
5204.6,602.2,963.5,151.2,0.3,4.82,20.14,46.4,0
4810.7,701.8,1186.6,226.9,0.56,7.39,19.45,22.7,0
5839.5,693.6,739.7,40.5,1.61,0.72,24.93,56.3,0
4447.1,1326.5,625.4,193.8,3.41,6.55,24.88,48.7,0
5169.5,714.0,600.3,134.9,1.36,5.04,20.77,37.7,0
4203.2,1135.5,659.3,130.9,3.6,6.4,20.3,42.3,0
8947.1,546.7,894.6,231.2,1.33,3.61,22.61,48.4,0
6052.9,602.1,379.3,149.4,0.68,5.58,20.77,32.6,0
4950.4,662.7,946.6,201.0,2.18,8.62,25.37,59.7,0
6321.0,630.9,991.7,128.3,1.04,4.48,22.27,42.2,0
5831.5,746.4,454.4,67.5,1.2,1.55,22.85,36.0,0
5668.5,658.2,634.6,169.7,2.0,7.62,22.67,61.4,0
6921.3,636.1,867.5,222.3,1.44,5.33,19.65,34.3,0
7136.3,1031.7,818.4,203.5,1.66,4.61,27.22,39.2,0
5204.2,1044.8,964.3,55.6,5.02,8.47,19.67,46.4,0
5136.3,989.9,818.9,82.9,2.72,7.52,19.3,45.3,0
5587.4,904.8,1128.2,128.9,0.75,5.2,19.0,43.9,0
2547.1,818.5,779.3,141.5,5.19,1.74,27.18,47.2,0
3727.2,700.6,633.7,54.6,1.37,3.08,13.31,42.5,0
8050.3,609.4,616.0,62.9,2.04,4.48,17.56,37.4,0
8467.5,872.6,1011.8,184.5,2.27,3.93,22.87,67.6,0
5626.4,565.3,856.5,178.0,5.35,2.82,21.43,62.9,0
6864.8,601.2,989.4,203.0,0.3,3.52,21.0,40.8,0
6466.9,1030.6,984.9,224.6,2.4,6.63,21.77,37.8,0
10618.3,1180.1,405.6,80.9,2.18,4.52,24.62,50.6,0
7679.4,878.7,599.2,207.7,3.0,2.82,20.94,46.9,0
5808.1,1021.3,625.5,163.2,1.04,5.64,20.78,21.8,0
4566.7,750.8,670.5,230.3,2.03,5.4,25.35,39.4,0
3590.3,532.5,757.5,72.6,1.73,3.91,20.95,25.0,0
6305.2,922.4,1069.8,72.0,1.43,1.23,22.95,39.4,0
4865.5,913.9,1113.7,172.0,1.61,3.7,9.66,51.2,0
3866.6,814.3,785.6,223.5,0.6,3.97,18.28,47.8,0
5030.1,751.5,794.7,199.6,2.82,6.2,17.23,26.8,0
4377.7,992.4,694.8,177.2,0.4,2.21,17.09,42.2,0
8530.7,602.9,869.6,99.1,0.43,3.31,18.62,48.5,0
7322.5,645.2,894.6,175.1,4.24,7.85,18.5,54.6,0
5988.0,598.4,1027.4,194.3,1.55,3.4,23.56,45.6,0
8219.9,817.0,1025.7,183.3,2.45,3.93,17.0,48.0,0
6116.1,582.4,343.5,165.7,3.77,8.56,23.81,39.7,0
4708.1,663.2,816.4,20.8,0.95,1.76,23.09,39.6,0
8284.7,658.8,1154.5,161.7,2.37,7.29,15.79,40.4,0
6808.4,747.9,753.6,120.0,2.99,3.04,14.23,45.2,0
4444.1,502.5,1100.6,231.2,1.95,4.54,18.83,30.6,0
5714.5,817.4,782.6,149.7,1.27,4.73,24.63,33.7,0
4686.6,1049.5,888.5,149.9,2.37,3.42,21.24,48.8,0
3925.8,827.1,599.9,238.6,0.96,1.65,27.28,43.9,0
7389.3,1108.3,608.2,31.5,2.39,2.35,14.33,36.1,0
8864.1,1066.8,1009.6,73.6,0.3,3.49,14.93,45.5,0
3902.1,955.5,1044.0,160.9,2.24,2.05,15.5,38.8,0
6844.5,814.9,855.8,82.5,2.24,3.99,22.84,48.2,0
5024.0,804.5,579.9,89.6,1.87,2.1,22.74,46.3,0
5269.3,952.8,859.6,215.3,0.99,1.75,22.01,43.1,0
5111.4,721.7,1126.6,143.3,0.46,0.2,21.16,35.0,0
4704.0,423.5,1233.4,33.7,0.3,8.21,25.94,37.6,0
6072.8,898.4,780.3,81.5,3.83,3.75,19.89,38.6,0
4753.6,573.8,484.8,27.5,0.75,2.32,24.59,34.6,0
6405.7,607.6,1034.9,137.9,0.94,1.55,29.12,45.6,0
5924.6,800.0,789.3,49.9,0.51,2.64,17.37,47.3,0
5641.6,781.0,1057.5,207.1,3.2,0.2,18.16,54.8,0
4638.7,517.6,911.8,142.8,1.19,2.5,12.36,43.9,0
5134.8,833.1,655.6,23.7,1.98,5.77,22.77,45.4,0
7133.1,993.2,862.8,79.2,0.54,2.38,18.72,37.9,0
6751.4,574.3,1137.8,151.8,2.05,5.54,19.7,42.8,0
4533.7,1054.5,817.2,87.2,0.91,6.29,28.07,48.5,0
6149.0,488.0,622.3,128.0,2.81,5.61,22.51,44.2,0
7127.1,1223.5,500.5,219.2,3.24,4.09,16.63,64.9,0
3495.9,717.7,680.1,90.5,0.88,6.94,18.49,37.1,0
6815.0,829.1,759.8,87.3,2.39,6.81,17.14,29.8,0
5006.1,421.6,1030.4,198.5,4.25,2.23,21.57,37.5,0
6855.9,787.6,603.4,83.3,0.98,1.83,20.77,59.0,0
4855.1,845.7,1191.8,27.9,7.7,2.9,25.29,57.8,0
3292.7,782.8,555.8,51.6,0.88,3.22,21.44,42.2,0
3558.7,687.4,1362.9,228.2,2.1,6.93,19.05,45.7,0
6072.1,610.7,1229.6,224.7,5.89,6.0,21.18,54.6,1
6389.6,1026.1,881.1,61.7,1.74,4.34,15.82,55.7,0
4643.5,806.2,487.5,137.3,1.52,4.43,18.33,24.9,0
6957.9,1108.2,837.8,41.6,3.0,1.27,20.42,47.9,0
3507.7,694.7,764.9,165.2,2.74,6.75,26.26,58.5,0
5900.9,713.0,569.7,52.6,1.23,4.45,23.54,48.9,0
4183.5,963.1,914.0,21.5,0.3,1.38,21.04,28.2,0
5022.2,475.4,668.8,199.7,1.57,0.2,22.05,64.7,0
6071.1,557.3,692.7,84.8,1.85,0.82,24.7,51.3,0
4709.4,1019.5,805.2,35.0,2.97,4.18,19.79,32.0,0
5423.2,565.6,723.5,201.8,2.24,0.2,23.79,40.1,0
7509.4,436.2,1307.2,185.4,1.31,1.08,18.44,51.7,0
5134.7,1173.7,732.1,167.3,1.98,5.2,21.33,41.5,0
7253.5,521.2,947.0,219.6,0.39,2.91,24.4,57.4,0
4305.4,836.8,882.0,122.5,1.88,0.2,24.09,53.1,0
6794.7,813.8,927.6,39.5,2.11,2.42,13.03,49.3,0
8162.4,237.9,944.4,24.1,1.31,3.76,21.0,37.5,0
2292.5,746.5,1043.9,83.2,2.45,6.35,22.98,48.1,0
4804.7,889.7,908.6,30.0,4.88,5.14,18.21,64.4,0
6865.6,870.9,899.5,133.2,1.63,5.05,23.92,51.0,0
5695.4,980.7,862.9,13.3,2.87,5.8,15.94,51.7,0
6556.7,722.5,819.5,112.1,4.0,0.2,16.54,32.7,0
5094.0,942.5,649.4,51.0,0.67,7.11,8.82,41.7,0
6129.9,662.1,836.6,94.7,0.53,7.12,18.56,45.5,0
5766.5,517.9,903.1,165.3,1.15,2.47,11.43,45.8,0
7751.7,540.5,938.5,90.7,4.13,0.2,24.8,54.2,0
6381.6,507.6,889.7,88.5,1.64,7.32,27.81,34.9,0
6506.4,1001.9,798.7,237.9,1.4,0.2,16.3,47.4,0
5382.2,497.1,837.4,175.3,0.91,4.95,19.25,46.3,0
5268.6,854.8,728.2,128.2,0.6,2.87,20.43,57.6,0
5351.2,746.8,918.9,143.3,0.9,2.5,16.6,47.3,0
6591.7,779.5,801.4,152.6,1.35,2.92,21.64,40.2,0
5368.5,1072.7,889.7,15.7,1.07,4.33,19.32,26.1,0
6434.7,712.3,1070.2,28.5,1.23,0.2,14.58,43.7,0
9113.1,922.3,693.9,159.3,3.8,3.52,21.63,45.4,0
7306.7,807.5,981.3,93.8,1.06,0.43,22.09,44.1,0
5511.0,769.6,857.3,22.8,0.66,2.74,11.79,56.6,0
7801.8,1260.0,1294.7,78.4,2.66,4.4,19.94,51.2,0
5387.9,511.7,802.4,40.0,1.22,6.19,18.3,40.4,0
2942.8,1057.8,1002.9,220.8,1.29,2.16,21.11,40.0,0
4487.9,931.3,853.4,56.7,0.9,8.48,25.33,46.7,0
3193.8,704.1,544.6,43.0,1.6,1.77,24.66,35.3,0
5472.7,1125.9,735.4,154.0,4.31,1.83,24.12,43.0,0
6027.6,430.4,1043.7,130.0,3.79,6.57,20.59,45.0,0
8514.7,695.6,754.8,142.5,2.22,3.38,18.95,38.4,0
6490.4,558.3,361.5,110.3,1.04,4.45,11.79,42.9,0
5671.3,882.4,843.1,117.4,2.36,2.78,23.22,37.4,0
7244.1,577.4,609.7,189.1,4.79,3.07,23.85,67.9,0
2683.3,886.6,879.0,60.6,2.46,4.87,13.32,60.2,0
6353.4,762.7,1191.3,101.2,1.98,7.18,21.83,42.3,0
7156.3,704.1,1019.3,230.3,0.63,4.35,24.11,35.9,0
3782.1,877.7,1188.1,53.7,2.42,5.07,16.5,20.0,0
7715.6,746.3,726.5,77.6,2.75,6.45,23.18,32.1,0
6507.7,582.3,818.5,54.1,1.8,2.84,15.37,53.6,0
5377.1,1360.3,620.2,14.7,0.31,1.55,18.15,43.8,0
6949.2,702.6,699.5,72.1,2.91,1.44,15.32,47.4,0
9406.0,356.5,646.1,20.7,2.21,1.78,23.25,50.1,0
6272.8,631.6,562.5,45.6,1.98,1.39,23.23,41.0,0
6372.3,546.5,1150.5,93.4,2.22,6.75,17.87,55.3,0
5311.0,965.2,389.8,14.8,0.74,0.2,15.01,49.6,0
4725.2,864.3,1151.4,183.2,1.18,5.48,30.56,43.3,0
7245.5,879.7,1124.1,193.0,1.85,0.94,20.3,44.2,0
4715.9,726.0,960.0,104.6,1.36,8.48,19.79,55.1,0
6107.3,744.1,604.8,236.5,1.73,5.01,16.84,52.2,0
5283.5,725.8,501.9,166.2,0.98,1.81,16.1,31.7,0
6718.5,783.8,729.4,181.1,1.5,2.65,22.14,56.3,0
6500.5,967.1,987.5,54.2,5.4,3.79,21.41,47.7,0
7556.3,867.2,850.7,202.6,1.76,5.59,17.93,41.2,0
5235.0,900.0,620.4,227.4,1.28,4.84,23.34,37.0,0
5595.2,899.9,1102.6,64.4,0.65,3.97,19.15,42.9,0
4531.9,976.9,1220.6,167.9,2.33,2.23,22.55,44.8,0
5333.6,857.6,800.1,181.8,1.73,3.28,21.57,36.8,0
6566.0,871.8,874.1,80.2,1.97,7.35,19.38,47.8,0
7135.5,1037.8,518.1,119.3,0.84,9.32,23.0,34.3,0
4616.8,667.0,758.8,32.4,1.39,6.76,24.4,23.1,0
7304.4,628.9,962.3,49.8,1.55,1.61,24.07,45.6,0
8033.5,562.8,928.1,24.2,2.2,7.58,14.17,49.8,0
6620.2,836.6,738.3,138.8,5.53,3.17,24.38,52.9,0
8815.2,429.3,789.7,153.8,2.11,4.01,21.99,55.6,0
4839.3,892.4,751.6,220.7,2.36,0.84,22.46,30.3,0
4133.0,778.2,788.7,134.7,0.82,4.28,11.56,47.0,0
3331.9,1026.9,943.1,69.9,0.36,2.04,14.15,53.1,0
8244.1,665.6,417.1,23.7,2.18,7.44,19.02,45.5,0
6981.5,759.3,833.6,213.5,1.16,10.36,12.78,44.5,0
5916.6,1024.4,927.0,120.1,1.66,4.0,26.87,49.4,0
6420.0,1076.6,724.5,179.6,0.77,5.19,16.58,55.0,0
4311.8,664.0,744.5,13.4,0.84,3.23,15.28,45.1,0
9668.6,836.4,750.9,122.3,7.43,4.3,18.38,47.5,0
6193.8,858.9,744.6,84.9,2.93,2.52,19.12,38.8,0
6164.1,874.7,851.3,17.0,1.81,4.78,21.03,37.8,0
7088.6,747.5,878.4,188.4,1.21,5.0,10.92,31.3,0
6721.5,1056.3,387.9,128.0,7.41,4.75,14.7,28.5,0
6335.8,422.1,993.6,86.6,1.55,5.87,17.69,50.0,0
4814.3,715.8,786.2,195.3,2.13,3.09,22.24,43.7,0
6707.2,889.6,1275.3,112.8,4.1,10.72,19.0,43.7,0
8823.0,891.4,587.8,10.8,0.89,2.37,20.68,51.4,0
8018.1,1070.6,659.2,227.2,3.73,2.34,24.45,61.6,0
8389.8,1039.6,805.4,68.8,3.64,0.2,19.68,45.9,0
5233.2,742.9,940.9,201.0,0.45,5.9,21.91,34.2,0
4515.6,1060.0,420.8,197.8,2.24,0.2,19.64,45.6,0
5811.3,657.2,667.6,47.3,1.47,3.15,25.29,52.8,0
6083.6,986.2,980.1,119.0,1.0,2.12,22.7,29.3,0
7641.3,1162.1,641.4,19.2,1.8,0.4,8.93,55.7,0
3461.3,1043.0,1151.4,91.5,3.42,4.16,21.55,36.7,0
8294.3,821.2,750.1,178.1,2.17,8.42,27.76,57.8,0
5763.0,733.6,652.1,64.5,0.48,5.82,24.89,43.8,0
5359.7,494.3,984.3,36.9,2.08,2.09,18.07,36.5,0
4481.8,862.1,1203.7,126.6,1.24,8.98,23.12,50.1,0
3517.7,577.0,941.6,133.5,2.03,2.17,16.47,38.8,0
7234.8,641.4,1127.3,165.4,3.46,6.73,19.22,23.9,0
6110.0,561.9,1218.9,184.6,3.52,0.2,17.14,42.5,1
4065.1,707.9,647.2,170.0,1.11,3.42,20.54,59.9,0
4057.4,794.4,1056.4,204.4,0.8,1.03,28.31,37.9,0
5496.3,854.7,514.8,61.3,1.59,9.19,13.33,29.5,0
8503.5,679.9,943.5,141.0,2.0,2.27,22.88,35.4,0
5610.6,1013.9,834.3,92.8,0.91,1.45,17.16,39.7,0
3745.3,758.4,1123.4,231.3,4.43,5.16,16.49,58.6,0
5631.4,642.5,1107.9,111.3,1.58,3.38,21.74,29.2,0
5590.9,845.3,975.4,230.7,5.97,9.37,20.12,42.1,0
1954.7,1192.7,915.7,186.9,1.39,4.77,21.37,33.1,0
5918.6,867.0,961.8,175.2,2.0,4.16,19.8,49.1,0
5653.6,727.4,863.6,123.1,0.8,5.8,19.38,54.6,0
7044.3,494.5,836.5,112.0,3.06,3.45,20.39,48.7,0
8773.4,756.1,1167.4,131.1,2.72,4.59,19.62,46.5,0
7689.8,847.0,1193.8,77.5,0.81,1.91,19.06,34.5,0
5596.7,722.5,818.8,218.0,1.99,2.45,20.23,41.1,0
4340.2,466.9,902.3,192.7,2.32,1.72,18.0,45.4,0
9860.0,629.9,868.0,194.3,2.63,4.98,25.92,57.5,0
6088.8,1090.9,495.4,109.6,4.87,2.34,13.55,33.9,0
6020.9,1086.8,776.0,26.4,6.45,5.95,14.28,38.2,0
5963.8,622.7,1201.9,167.1,1.98,1.84,26.34,47.3,0
6297.1,934.6,685.0,96.1,3.36,1.58,22.86,56.5,0
5783.5,564.3,1315.2,210.2,1.09,4.6,15.0,38.9,1
5139.5,1080.9,1107.9,189.5,5.27,4.35,22.86,65.0,0
5179.7,849.0,938.3,43.4,1.42,6.14,17.08,39.2,0
5950.9,989.9,973.4,148.4,2.43,1.04,21.66,34.9,0
5184.9,457.0,648.2,169.2,1.65,0.2,19.89,41.7,0
4930.7,935.5,791.6,140.7,3.75,7.04,21.91,37.4,0
6159.6,798.5,1167.1,128.2,0.36,0.61,20.63,46.3,0
5617.5,970.4,714.8,62.4,1.11,6.07,16.62,52.4,0
8256.0,983.0,1083.4,64.3,2.41,0.2,17.96,51.8,0
2023.5,813.2,547.1,186.6,4.46,5.42,20.34,52.0,0
7637.3,679.8,586.4,14.3,0.44,3.97,14.36,41.7,0
7869.1,955.9,1268.3,189.1,2.31,5.01,17.56,45.8,0
2889.9,788.0,847.4,131.2,1.05,5.92,19.12,31.1,0
5486.0,625.4,731.5,225.3,0.54,6.37,20.09,35.7,0
5442.8,616.0,1149.8,239.4,2.33,5.16,17.5,53.8,0
3888.7,504.6,1124.1,162.6,5.1,6.09,23.01,43.2,0
4833.3,697.9,1052.6,104.8,1.85,6.81,13.84,44.5,0
4334.1,1020.5,724.6,119.3,3.05,7.19,20.08,48.3,0
8628.4,835.6,786.9,57.0,0.91,5.3,22.39,25.7,0
7403.5,694.0,918.6,32.8,0.43,1.63,32.14,47.7,0
7907.3,961.0,1002.8,143.1,0.96,3.37,14.66,40.9,0
7082.5,633.5,738.1,195.3,1.99,3.75,12.06,52.1,0
4306.4,819.1,887.6,70.2,1.55,2.3,23.92,44.0,0
5213.2,764.1,908.8,106.5,0.6,1.13,21.76,36.3,0
6734.1,955.8,1133.1,137.6,0.77,6.31,21.4,42.7,0
4166.8,484.6,1016.0,218.8,2.76,4.75,12.11,34.0,0
7069.5,630.0,518.5,41.9,4.26,2.33,19.06,56.8,0
5639.5,472.4,803.0,64.5,2.2,4.09,21.0,48.3,0
5437.8,748.1,645.7,221.3,1.82,4.75,14.53,54.8,0
7066.4,1042.3,975.0,19.1,1.03,1.12,14.13,52.9,0
6666.4,698.9,1053.1,160.9,0.3,2.0,17.35,38.1,0
5458.6,697.9,872.3,157.1,3.68,3.21,16.63,46.5,0
7739.0,974.3,791.0,98.1,1.62,3.61,22.56,48.3,0
4378.4,1013.7,865.2,117.7,6.79,0.2,17.95,51.3,1
6923.9,782.3,896.0,206.6,1.39,5.86,15.92,51.3,0
6889.7,936.9,709.2,47.9,1.9,4.08,28.5,40.9,0
5535.7,584.6,581.9,63.3,1.6,3.38,22.34,50.6,0
6489.2,1075.6,399.0,127.8,0.87,2.21,21.68,48.1,0
4123.3,1229.7,1128.8,104.2,3.38,1.47,16.12,37.0,0
7386.0,904.2,959.2,142.1,0.69,4.04,15.7,39.5,0
5722.6,383.1,929.8,221.8,1.57,4.39,18.72,50.5,0
5215.9,688.4,1128.3,220.9,0.91,8.92,25.25,44.2,0
7573.5,922.6,573.8,62.9,1.36,9.15,15.43,44.2,0
4943.5,715.7,468.2,79.5,2.36,2.66,12.28,38.8,0
3887.3,1054.4,934.5,47.3,6.15,1.6,13.41,54.5,1
3665.1,917.6,914.5,223.4,3.6,0.83,12.54,57.0,0
6909.0,658.7,469.1,101.5,2.21,4.22,17.13,39.5,0
4079.4,806.5,929.1,113.4,2.22,0.88,24.83,52.3,0
8632.2,621.2,762.0,194.6,0.3,0.55,12.2,50.8,0
2877.1,763.5,672.4,128.0,4.16,2.16,19.63,40.3,0
8544.7,689.1,776.6,37.5,2.69,2.48,17.28,40.1,0
6316.5,1035.0,312.9,110.7,2.86,2.15,19.24,51.3,0
5854.9,1223.2,719.9,155.0,0.3,0.2,17.5,29.5,0
5182.6,513.8,695.1,175.4,2.07,3.77,11.19,25.8,0
6598.7,415.4,972.6,158.4,0.91,3.73,18.0,56.3,0
5943.5,751.0,815.2,37.4,1.78,7.34,23.74,45.4,0
7655.0,496.3,990.6,80.0,1.43,0.89,20.71,48.9,0
6171.3,809.2,289.1,178.7,2.18,5.32,18.87,67.1,0
6225.5,949.8,665.4,212.4,1.89,8.46,22.89,47.0,0
5454.6,1098.8,972.3,20.9,0.71,0.36,19.13,48.9,0
5914.6,840.3,782.0,19.7,2.78,1.27,17.03,43.1,0
6461.7,761.4,1036.0,158.0,1.06,0.86,16.71,41.0,0
3434.7,404.3,453.0,136.1,2.81,5.12,18.97,34.5,0
3977.7,805.2,1010.8,45.7,0.92,5.02,25.64,50.3,0
7114.9,814.3,709.4,136.1,1.11,6.38,15.77,46.1,0
6256.3,927.8,688.0,234.1,1.64,4.2,15.85,36.5,0
5724.0,658.3,1068.0,155.1,1.73,8.5,23.66,53.8,0
6027.7,713.0,1105.6,113.3,1.59,5.35,20.72,40.4,0
6521.4,504.4,1077.6,200.3,0.89,7.15,25.92,46.0,0
5190.4,341.7,1298.5,58.9,6.54,4.39,25.86,50.2,1
4832.5,578.3,1128.7,105.3,1.04,3.04,23.34,47.2,0
6293.8,485.9,675.0,131.4,0.73,3.56,23.17,43.5,0
4532.4,867.3,881.2,126.0,0.68,7.43,20.33,33.1,0
6612.4,696.4,770.8,221.8,0.92,5.99,12.73,47.3,0
3446.1,692.4,1296.4,77.3,0.54,5.83,16.51,54.1,0
7543.7,603.1,1093.1,23.0,2.36,6.48,16.92,34.9,0
6708.9,153.5,808.4,220.8,1.08,4.66,24.26,33.1,0
6384.0,1101.7,1043.1,59.9,2.18,11.04,27.04,58.4,0
7474.0,599.9,578.9,97.2,1.02,3.44,20.03,36.2,0
8498.2,717.5,905.1,132.1,2.3,4.27,20.96,40.1,0
7521.6,509.0,643.7,234.5,4.39,2.88,17.58,42.4,0
3238.7,994.4,478.5,133.1,0.65,5.25,18.97,52.5,0
4080.6,828.7,1022.6,113.0,3.58,0.2,18.27,32.3,0
5062.8,634.7,1049.9,144.2,3.53,0.2,26.97,42.5,0
6039.1,721.6,950.6,233.3,2.73,2.38,26.28,34.7,0
6776.5,1135.6,809.7,198.1,0.95,5.46,14.66,63.6,0
4911.4,785.4,571.4,48.9,0.38,6.57,20.48,39.6,0
6280.2,763.7,594.5,194.7,0.76,0.85,18.91,36.3,0
4866.9,611.7,636.8,203.5,3.85,0.2,5.15,38.6,0
5082.7,421.1,798.6,168.9,3.39,2.19,25.25,43.4,0
3890.0,768.0,1086.8,161.2,1.38,2.15,29.89,46.4,0
4615.2,865.1,1083.3,111.4,2.3,4.54,23.99,51.4,0
3972.5,1019.9,487.3,157.6,3.0,4.31,18.51,37.8,0
4536.2,350.3,697.5,179.6,1.93,7.67,25.14,38.2,0
7580.5,575.0,691.6,38.2,0.55,2.97,21.89,26.4,0
4575.9,683.9,293.1,69.2,1.47,0.68,27.95,35.3,0
9948.6,799.3,974.5,54.6,1.03,4.76,21.41,39.5,0
6740.0,771.0,795.8,203.5,1.29,1.59,20.0,58.9,0
6277.3,775.7,825.1,166.4,1.99,1.62,19.8,45.7,0
4712.5,881.6,1146.1,113.7,1.7,8.25,18.88,41.9,0
7050.5,619.3,869.4,200.0,0.41,6.33,22.22,58.8,0
5136.5,986.8,755.2,174.9,4.44,2.93,25.99,42.6,0
6183.0,886.7,975.9,220.1,0.85,8.56,15.66,37.5,0
9840.1,736.0,1083.0,27.7,0.89,6.07,23.36,37.7,0
5855.9,1120.2,915.2,127.1,0.46,4.97,32.23,35.0,0
7723.9,1111.3,1001.6,172.6,2.65,2.31,16.06,37.8,0
4945.2,986.6,818.0,57.7,0.52,0.2,23.73,45.5,0
5947.5,196.3,832.0,85.2,1.59,1.86,19.59,43.2,0
8656.2,1115.8,874.9,106.4,3.12,2.77,14.29,54.4,0
5059.5,959.0,684.3,192.7,9.11,1.01,13.1,48.0,0
8718.7,1201.3,725.0,123.5,2.34,4.31,22.87,53.9,0
7061.6,1047.5,1153.1,123.4,1.92,0.2,14.92,57.5,0
5156.3,1115.7,1291.8,109.1,5.84,7.33,23.41,51.9,0
6948.6,975.7,1200.3,62.6,1.13,2.86,20.4,37.3,0
7458.8,1069.7,558.9,222.3,3.8,5.85,27.62,43.4,0
6932.7,1198.8,537.6,83.1,1.36,5.82,16.36,55.2,0
3644.7,843.3,588.0,140.5,8.73,0.91,15.94,58.3,1
4909.3,485.6,879.6,44.2,4.76,0.2,24.67,46.9,0
5628.7,738.5,232.1,109.9,0.89,2.4,18.87,63.3,0
5888.3,878.0,720.5,217.9,3.18,4.94,23.63,41.2,0
6931.0,815.0,1159.6,239.0,1.35,4.34,25.22,48.7,0
6266.6,550.7,1066.1,93.2,2.49,6.91,26.19,32.6,0
3997.0,473.8,738.0,45.4,2.42,4.98,14.93,46.5,0
6570.3,651.8,754.7,82.3,0.3,5.16,18.74,51.7,0
